symbol,tb_id,bo_id,bo_idx,tb_start,tb_end,tb_date,first_bo_idx,burst_count,bo_drought,bo_vol_ratio,burst_first_drought,burst_distinct_pk,burst_max_bar_vol_ratio,burst_peak_age_max,atr,m2_depth_rel,m2_depth_atr,m1_burst_runup,label,fp_up,fp_down,fp_both,fp_none,day_drop
BNR,tb_669#0,bo_663#0,663,669,669,2025-07-21 00:00:00,663,1,19.0,0.40085637680579456,19,1,0.40085637680579456,19,0.2788370885264094,0.05,0.896580872082667,0.05954773553269477,1.2273182899949195,1,0,0,0,0.05037158648963972
BNR,tb_669_670#0,bo_664#0,664,669,670,2025-07-21 00:00:00,663,2,1.0,0.8283492343461877,19,1,0.8283492343461877,20,0.29663443062664363,0.05,0.8427882072619559,0.16331660609357157,1.0679237769298369,2,0,0,0,0.05037158648963972
BNR,tb_740_743#0,bo_737#0,737,740,743,2025-10-29 00:00:00,734,2,3.0,2.4968196496721795,45,3,2.4968196496721795,507,0.6421634172330295,0.0911786184659346,1.915399584012715,0.5005747806192766,0.9127035615666472,4,0,0,0,0.10379168626855118
BNTC,tb_322#0,bo_319#0,319,322,322,2024-02-29 00:00:00,316,2,3.0,5.978808353808354,81,3,5.978808353808354,75,0.2577382156166719,0.08653066427793961,1.6450810843073314,0.4290540420808786,0.5298969530301625,1,0,0,0,0.0
BNTC,tb_582_587#0,bo_579#0,579,582,587,2025-03-14 00:00:00,572,2,7.0,1.1200627863023351,52,2,1.1200627863023351,46,0.9223353763063227,0.05003272369073583,0.8294166774631929,0.16476775982317982,0.07168335845893481,0,6,0,0,0.0
BNTC,tb_583_587#0,bo_580#0,580,583,587,2025-03-17 00:00:00,572,3,1.0,0.7490725768096642,52,3,1.1200627863023351,56,0.9441686094893811,0.07952413503622022,1.345099217448571,0.2699386472300984,0.060235136135024805,0,5,0,0,0.0
BODI,tb_763_766#0,bo_758#0,758,763,766,2025-12-02 00:00:00,753,2,5.0,1.6859692332539264,45,4,1.6859692332539264,346,0.6761878319328455,0.13739765790078837,2.2331076626528223,0.5151515197606413,0.22777743047522264,0,0,0,4,0.05888885921902127
BOF,tb_412_417#0,bo_407#0,407,412,417,2025-02-07 00:00:00,402,2,5.0,1.7156276222146254,48,3,1.7156276222146254,66,0.16455375893959023,0.09433961924644257,1.519260341489848,0.1827410608464779,0.12564321861480998,0,6,0,0,0.042735003547240656
BOF,tb_516_524#0,bo_510#0,510,516,524,2025-07-10 00:00:00,506,2,4.0,1.24051669909446,29,2,1.24051669909446,31,0.15715205817518732,0.048780443229294215,0.8908560798454769,0.15044244053276223,0.11378266022848818,0,9,0,0,0.08664260331744393
BOF,tb_529#0,bo_523#0,523,529,529,2025-07-29 00:00:00,506,4,8.0,2.3288304774579935,29,4,2.3288304774579935,70,0.15285394715852912,0.16129032754253042,3.271096424362767,0.3097345356803427,-0.03846150319251662,0,1,0,0,0.14482760775245115
BOLT,tb_284#0,bo_281#0,281,284,284,2024-01-04 00:00:00,281,1,9.0,6.057247352635122,9,2,6.057247352635122,38,1.262617657729537,0.040650405873703284,0.7920053975787247,0.04672897279559285,0.08403361613918325,0,0,0,1,0.03252037121966027
BORR,tb_696_698#0,bo_693#0,693,696,698,2025-08-27 00:00:00,681,4,7.0,1.5247723179615527,9,4,2.599308051857051,101,0.16344245312518413,0.057239082375866,1.040121908619045,0.25345619031295463,0.11141805648281837,0,0,0,3,0.0
BPYPM,tb_332_338#0,bo_327#0,327,332,338,2024-03-14 00:00:00,326,2,1.0,0.6766078184110971,0,1,0.6766078184110971,84,0.21929721179686495,0.022503515854347574,1.1669245832145474,0.04055094591865949,0.08616538294100606,2,0,0,5,0.0014705988093156573
BPYPM,tb_460_461#0,bo_457#0,457,460,461,2024-09-17 00:00:00,455,2,2.0,1.053138492195284,128,1,1.053138492195284,387,0.27554776341527615,0.02529413559857529,1.3136798359842965,0.018342848011877688,0.08495884751983795,0,0,0,2,0.0
BRCC,tb_403#0,bo_400#0,400,403,403,2024-06-26 00:00:00,397,2,3.0,1.406805711703165,14,2,1.4161717473375781,319,0.29227724485863477,0.09635850675168704,2.35392846156929,0.01748809764412118,0.016819592378596537,0,1,0,0,0.038235326704268546
BRFH,tb_553_554#0,bo_546#0,546,553,554,2025-01-31 00:00:00,546,1,132.0,3.437044745057232,132,4,3.437044745057232,72,0.24273331857287248,0.04810127972830664,0.7827522745437103,0.1855669917270395,0.2316481889462768,0,0,0,2,0.04699734514993105
BRLT,tb_688_694#0,bo_685#0,685,688,694,2025-08-15 00:00:00,682,2,3.0,0.4445953941554799,12,2,1219.8974804517811,104,0.16482820535304063,0.10170206523254327,1.2895960367418557,0.44927536372648946,0.5287499706478945,7,0,0,0,0.0
BRLT,tb_692_694#0,bo_688#0,688,692,694,2025-08-21 00:00:00,682,3,3.0,0.4199707359632594,12,3,1219.8974804517811,141,0.17393848583647437,0.06976742544933326,0.8436761588484021,0.6956520852311694,0.4756692971172772,3,0,0,0,0.08119651363498838
BRLT,tb_700_702#0,bo_695#0,695,700,702,2025-09-03 00:00:00,682,4,7.0,1.2562028477313782,12,5,1219.8974804517811,323,0.1775793129771051,0.09999998461815571,1.745698513990245,1.2487562546639541,0.036189020645400825,0,0,0,3,0.04946991881973533
BRN,tb_358#0,bo_355#0,355,358,358,2024-04-22 00:00:00,353,2,2.0,2.1219022103148024,56,2,10.23759069446044,165,0.13439110539837962,0.033898353028728144,0.744097927870405,0.0648855281372156,0.0958903986554498,0,1,0,0,0.0
BRSL,tb_687_701#0,bo_680#0,680,687,701,2025-08-14 00:00:00,675,2,5.0,1.3490180356195014,13,1,2.956461808823407,17,0.4168382584570249,0.026700583358297416,0.9564999001474696,0.10076970823539577,0.15423745757823012,15,0,0,0,0.019961309497466037
BRTX,tb_546_550#0,bo_543#0,543,546,550,2025-01-22 00:00:00,537,3,2.0,2.094349142280525,74,6,2.094349142280525,80,0.1321211319608619,0.1666666997803569,3.0275254944524943,0.2735849389037408,0.10301254322123662,0,5,0,0,0.027160525514554366
BRVMF,tb_206_211#0,bo_200#0,200,206,211,2025-06-12 00:00:00,198,2,2.0,0.4862912189699889,73,1,0.9662216702887302,11,0.09987579778150317,0.059457132937099,1.3817162366601807,0.17033605900846194,0.2428884372059029,5,0,0,1,0.05194800369332062
BRVMF,tb_206#0,bo_201#0,201,206,206,2025-06-12 00:00:00,198,3,1.0,1.063555114200596,73,2,1.063555114200596,36,0.10224180486876536,0.059457132937099,1.3497415428182693,0.2369641081262821,0.2477230809585209,1,0,0,0,0.05194800369332062
BSBR,tb_750_764#0,bo_745#0,745,750,764,2025-11-12 00:00:00,741,2,4.0,0.9227420388499702,22,2,0.9358089365232888,493,0.12465050545464572,0.012598446907414042,0.6177480210719096,0.08407865522929403,0.08697872626273735,1,10,0,4,0.0082508512530006
BSEM,tb_493#0,bo_490#0,490,493,493,2024-11-01 00:00:00,488,2,2.0,3.106488070322311,54,2,3.106488070322311,147,0.8732355746792562,0.0698280414432357,1.5345230902669986,0.21359085542269596,0.5232884707093959,1,0,0,0,0.0
BSIN,tb_347_349#0,bo_344#0,344,347,349,2024-04-05 00:00:00,343,2,1.0,6.218976237117793,105,1,6.218976237117793,65,0.0432182835973518,0.09701491939806427,3.007986074662025,0.14814811135515904,0.28542693124599233,2,1,0,0,0.0
BTBT,tb_415_428#0,bo_409#0,409,415,428,2024-07-15 00:00:00,397,3,7.0,2.89879858298844,22,5,5.860337773780468,96,0.28460077956698837,0.08076013052426037,1.1946564345508497,0.33707858847632854,0.0746958733329708,0,14,0,0,0.06896551506065508
BTBT,tb_415_428#1,bo_410#0,410,415,428,2024-07-15 00:00:00,397,4,1.0,3.276346074270716,22,6,5.860337773780468,96,0.30712928850024407,0.08076013052426037,1.1070261460512596,0.4119849712361834,0.0746958733329708,0,14,0,0,0.06896551506065508
BTCY,tb_689#0,bo_686#0,686,689,689,2025-08-18 00:00:00,686,1,68.0,2.1355818029557407,68,1,2.1355818029557407,16,0.05867181167868396,0.06249994179233778,0.6817577420667874,0.08000004291534424,0.20576000213623047,0,0,0,1,0.008503089066751793
BTCY,tb_697#0,bo_694#0,694,697,697,2025-08-28 00:00:00,686,3,6.0,1.2094267078507395,68,3,5.225132863662805,75,0.06906243602042854,0.24953552332912343,2.5281472130261227,0.3056999444961548,0.3221052820904875,0,0,0,1,0.12843680798100612
BTDR,tb_517#0,bo_514#0,514,517,517,2024-12-06 00:00:00,509,3,2.0,2.2949786406923223,10,6,4.487338612876495,349,1.4684265988199192,0.19854615146705093,2.9759749944227987,0.28162911704881277,0.28462634350740257,0,0,0,1,0.0
BTDR,tb_518_520#0,bo_515#0,515,518,520,2024-12-09 00:00:00,509,4,1.0,3.440192557555585,10,7,4.487338612876495,417,1.5221104322634111,0.12992130977276686,1.9512389888075787,0.3934142094333266,0.36352369791996203,0,0,0,3,0.018086676057854485
BTDR,tb_623#0,bo_620#0,620,623,623,2025-05-13 00:00:00,620,1,85.0,1.7030229284073872,85,1,1.7030229284073872,31,1.0222203727685073,0.0872131097512167,1.301089235879715,0.19295149839455017,0.12474006923027714,0,0,0,1,0.0
BTG,tb_460_468#0,bo_457#0,457,460,468,2024-09-17 00:00:00,457,1,41.0,3.60351544930118,41,2,3.60351544930118,30,0.09141462453118586,0.029673506859905534,1.0555318251204473,0.13138693437790883,0.06552530982138517,0,9,0,0,0.014969988781163896
BTMCQ,tb_635_640#0,bo_632#0,632,635,640,2025-05-30 00:00:00,621,4,6.0,4.515355940683651,32,6,37.47922485553109,133,2.181345915584268,0.11380141907794636,1.5082426792898151,1.4437086726080186,0.5982106495357842,2,0,0,4,0.027100300619707394
BTMD,tb_321_323#0,bo_318#0,318,321,323,2024-02-28 00:00:00,317,2,1.0,2.2314334198442802,152,2,2.2314334198442802,73,0.4325777490406912,0.11195162375312677,1.7106757099651764,0.21975809358967435,0.27269848823065107,0,0,0,3,0.07603306175947389
BTU,tb_469_470#0,bo_466#0,466,469,470,2024-09-30 00:00:00,466,1,,1.3476675459750203,0,1,1.3476675459750203,24,0.811511348500341,0.01729327012121915,0.5531001277337192,0.016680319939076815,0.13282322625585774,0,0,0,2,0.0
BTU,tb_712_714#0,bo_709#0,709,712,714,2025-09-19 00:00:00,702,2,7.0,1.0193418293273109,17,2,1.503205539278475,162,0.8015044647303652,0.058592046498272383,1.658760384035978,0.1781610585966229,0.5514899238423562,3,0,0,0,0.0
BTU,tb_713_714#0,bo_710#0,710,713,714,2025-09-22 00:00:00,702,3,1.0,1.8962258497315172,17,3,1.8962258497315172,176,0.7966972440904536,0.053282184517531875,1.5566874465494691,0.22241398416312275,0.5352014426646624,2,0,0,0,0.0
BULZ,tb_397_400#0,bo_394#0,394,397,400,2024-06-17 00:00:00,394,1,71.0,0.8929472837288248,71,1,0.8929472837288248,13,0.6346636438214607,0.06139866925614902,1.597695086463435,0.03969043097087899,0.24367301811192077,4,0,0,0,0.0
BULZ,tb_398#0,bo_395#0,395,398,398,2024-06-18 00:00:00,394,2,1.0,0.7044739467423835,71,2,0.8929472837288248,67,0.6476162396014429,0.02778677331342561,0.7085964128909732,0.07078959955970099,0.22733155535155736,1,0,0,0,0.00282743435509185
BULZ,tb_648_664#0,bo_641#0,641,648,664,2025-06-18 00:00:00,638,2,3.0,0.6513917951783925,15,1,1.5871390344189247,17,0.8640021678267065,0.040587386940125036,0.7453685620091283,0.03288837719465176,0.2713846829528565,11,0,0,6,0.040881737024683375
BULZ,tb_709#0,bo_706#0,706,709,709,2025-09-16 00:00:00,706,1,21.0,0.4873871307935677,21,1,0.4873871307935677,20,0.9241022771151417,0.015513597421732132,0.3975741915117744,0.013502217992382715,0.4204443876074735,1,0,0,0,0.0
BULZ,tb_713_715#0,bo_707#0,707,713,715,2025-09-22 00:00:00,706,2,1.0,1.5895260796410544,21,1,1.5895260796410544,21,0.9007378374690825,0.022460966967627897,0.6383663914409389,0.05106524230386045,0.35144554193206995,3,0,0,0,0.01405294105489418
BV,tb_377_397#0,bo_374#0,374,377,397,2024-05-17 00:00:00,366,2,8.0,0.7792145958711054,42,2,4.234539683132016,21,0.4221141327530126,0.023178846984606757,0.7462449361815854,0.1499555911037338,0.08438564260301269,1,0,0,20,0.0
BV,tb_381#0,bo_375#0,375,381,381,2024-05-23 00:00:00,366,3,1.0,1.173986639983263,42,2,4.234539683132016,21,0.4248202688525812,0.04517029580935368,1.5300601686454596,0.18722267710501383,0.04872727827592338,0,0,0,1,0.02250356135650042
BVC,tb_452_454#0,bo_446#0,446,452,454,2024-09-05 00:00:00,441,2,5.0,4.323719042095927,290,2,204.4957214795873,36,0.10368400022066471,0.30120482533361187,2.4111724033403354,2.0631067069258426,4.274600420579906,3,0,0,0,0.10344828294942289
BVFL,tb_420_429#0,bo_417#0,417,420,429,2024-07-22 00:00:00,416,2,1.0,2.911493860845839,156,1,2.911493860845839,91,0.235879354883741,0.020467885994093913,1.187050417292828,0.03115261789538648,0.10675632859708617,5,4,0,1,0.0
BW,tb_466_468#0,bo_463#0,463,466,468,2024-09-25 00:00:00,463,1,53.0,1.2223921688589783,53,2,1.2223921688589783,29,0.10062617189972885,0.0769231420351127,1.2919115572682167,0.04411760452090707,0.6649495698044451,3,0,0,0,0.0
BW,tb_467_468#0,bo_464#0,464,467,468,2024-09-26 00:00:00,463,2,1.0,0.8774167797557276,53,2,1.2223921688589783,30,0.1045100147204461,0.11764707382312542,2.105061693835827,0.11029409895615605,0.612808997221298,2,0,0,0,0.0
BW,tb_712#0,bo_709#0,709,712,712,2025-09-19 00:00:00,707,2,2.0,2.6137886506402843,9,2,2.6137886506402843,228,0.26818033642545064,0.10704222003563653,1.4169565192113631,0.2955465630031706,1.3761467970177117,1,0,0,0,0.07102272765757131
BW-PA,tb_644_648#0,bo_641#0,641,644,648,2025-06-12 00:00:00,639,2,2.0,1.3849554114256555,176,2,3.189858223079533,70,0.9284061526505868,0.04725741785564757,0.5233983953496427,0.842546051316869,0.177046802529077,0,0,0,5,0.0
BW-PA,tb_710_711#0,bo_707#0,707,710,711,2025-09-17 00:00:00,707,1,11.0,1.025785076346874,11,1,1.025785076346874,9,0.7039964106799391,0.027999979992010312,0.6306370232109211,0.030065313614042966,0.23324129134162908,1,0,0,1,0.0
BWEN,tb_672#0,bo_666#0,666,672,672,2025-07-24 00:00:00,665,2,1.0,7.180280932858391,40,4,10.730058199246834,131,0.10569128063629334,0.13523127535954965,3.5953758317112365,0.3650793350442705,0.19762846073288354,0,1,0,0,0.11372547736309047
BWEN,tb_765_773#0,bo_760#0,760,765,773,2025-12-04 00:00:00,753,2,7.0,3.4531120483690088,23,3,3.4531120483690088,85,0.23417974394919647,0.0518292920051199,0.7259384327058858,0.19921875072759576,0.2614223266053152,0,7,0,2,0.02640261533380844
BWET,tb_595#0,bo_592#0,592,595,595,2025-09-17 00:00:00,587,2,5.0,4.823970037453184,52,2,7.856677524429967,166,0.32552441063732396,0.034083583695836896,1.628141287264872,0.12029626634385848,0.3725099269831249,0,1,0,0,0.0075376467738799925
BWET,tb_642#0,bo_636#0,636,642,642,2025-11-21 00:00:00,634,2,2.0,3.3105796089385473,22,3,5.501138952164009,596,0.734059257141367,0.0250743788937816,0.8037500335947223,0.19564636480358177,0.4568759360635837,0,1,0,0,0.025866026596281243
BWLP,tb_370_376#0,bo_367#0,367,370,376,2024-05-08 00:00:00,367,1,12.0,10.651324965132495,12,1,10.651324965132495,83,0.3550232787155579,0.03356121545879383,1.1731682926580198,0.011386522890603823,0.36495465320626447,7,0,0,0,0.0
BWLP,tb_668_679#0,bo_662#0,662,668,679,2025-07-18 00:00:00,659,2,3.0,1.5390270518637643,14,1,1.5390270518637643,14,0.315009956570079,0.0231516364203297,0.9185675949034635,0.051999978094569244,0.22541355829961338,12,0,0,0,0.02771539106177318
BWMX,tb_324_328#0,bo_321#0,321,324,328,2024-03-04 00:00:00,319,2,2.0,2.207620361191328,41,2,3.438299232736573,95,0.6197465196380937,0.035956254031000764,0.8865994715737847,0.12313656672137174,0.15593179104815805,1,0,0,4,0.0
BWMX,tb_676#0,bo_673#0,673,676,676,2025-07-30 00:00:00,671,2,2.0,4.407036613272311,11,2,4.407036613272311,64,0.4066929474749637,0.08197585779982598,2.4696057988576836,0.16224798137740493,0.09878427333692463,0,0,0,1,0.0
BWMX,tb_677#0,bo_674#0,674,677,677,2025-07-31 00:00:00,671,3,1.0,7.588614970865083,11,3,7.588614970865083,107,0.4977614270440259,0.05302464674700572,1.317959017928292,0.3085894180964377,0.09961987821068918,0,0,0,1,0.0007599033905463438
BWNB,tb_374_385#0,bo_367#0,367,374,385,2024-05-14 00:00:00,363,2,4.0,1.1029536341559836,0,2,1.7645530145530146,37,0.7236761521485365,0.053846328275093835,1.1412058715076798,0.218487380306996,0.14684790733120753,0,0,0,12,0.01719215546702671
BWNB,tb_701_721#0,bo_696#0,696,701,721,2025-09-04 00:00:00,696,1,11.0,3.645724907063197,11,1,3.645724907063197,11,0.665172791343566,0.021881973153038737,0.7027599845331309,0.08226609227431503,0.09433233448567278,6,0,0,15,0.0009025989491590243
BYDDF,tb_629_631#0,bo_626#0,626,629,631,2025-05-21 00:00:00,625,2,1.0,0.9389392141919974,41,2,1.5199971381555413,38,0.8141998138416742,0.06114992207539324,1.4901179774744555,0.04419477335295574,0.01721825090530445,0,3,0,0,0.00017939021230816064
BYRN,tb_316_323#0,bo_313#0,313,316,323,2024-02-21 00:00:00,303,3,4.0,3.846451635303104,28,3,3.846451635303104,255,0.7068874926382414,0.10633112811623928,1.8531937254303517,0.6011395728856805,0.2859795559310813,0,0,0,8,0.04398337963336328
BYRN,tb_501_503#0,bo_498#0,498,501,503,2024-11-13 00:00:00,497,2,1.0,0.984495661110919,40,1,1.0451474581923865,15,1.2250013689751793,0.055211544951475296,0.873468162504477,0.0978670301557929,0.674403698326942,3,0,0,0,0.0
BZ,tb_582_594#0,bo_579#0,579,582,594,2025-03-14 00:00:00,576,2,3.0,1.6598208570341633,13,1,1.6598208570341633,16,0.7932454090734838,0.042402835700830324,1.0515439189163147,0.06592766108183956,0.017118535810772186,0,13,0,0,0.0
BZ,tb_585#0,bo_582#0,582,585,585,2025-03-19 00:00:00,576,3,3.0,2.276495368709219,13,3,2.276495368709219,168,0.857544759693491,0.021143615473373036,0.5095070098880212,0.1522753961636003,-0.00048640941631694634,0,1,0,0,0.0
BZFD,tb_517_518#0,bo_513#0,513,517,518,2024-12-06 00:00:00,508,2,5.0,1.4556848579695376,9,2,4.9381772179748085,133,0.3728665860150331,0.08274644443591883,1.2605039116395942,0.4123077392578125,0.03913507534743188,0,2,0,0,0.023965169903618643
CAAP,tb_624_625#0,bo_621#0,621,624,625,2025-05-14 00:00:00,619,2,2.0,1.2749832077020673,142,1,1.2749832077020673,9,0.7655316027181855,0.018757103526659605,0.5421081429607781,0.05701317283119445,0.02106073669932851,0,0,0,2,0.0041152331565729085
CAE,tb_511_524#0,bo_507#0,507,511,524,2024-11-27 00:00:00,501,2,6.0,1.1726759143834706,0,2,3.8125800000000005,257,0.5926818779145898,0.02046033934221348,0.8098772041508242,0.20589754567744767,0.10146037153073455,3,0,0,11,0.01758901144597404
CAE,tb_660_662#0,bo_654#0,654,660,662,2025-07-08 00:00:00,654,1,32.0,1.8150295065500357,32,1,1.8150295065500357,91,0.5743390646565086,0.013607695281518145,0.7138637655742874,0.047761221010612864,0.012698810637725044,0,3,0,0,0.009907786504677794
CAF,tb_716_719#0,bo_710#0,710,716,719,2025-09-25 00:00:00,706,2,4.0,2.3307436182019976,0,1,2.8270344827586205,236,0.2374157904606971,0.009779941408490582,0.663521012111849,0.05177996165125309,0.15688478223857544,4,0,0,0,0.01600000476861204
CAHPF,tb_347_367#0,bo_344#0,344,347,367,2024-04-05 00:00:00,344,1,64.0,1.35117599351176,64,1,1.35117599351176,17,0.07523448445363412,0.022988484747558928,0.7577738457425953,0.021834048216422763,0.056867219967681085,0,4,0,17,0.0
CAHPF,tb_605_607#0,bo_602#0,602,605,607,2025-04-16 00:00:00,602,1,20.0,2.435700575815739,20,1,2.435700575815739,8,0.20887924347082237,0.031954951333088524,0.8004912829734999,0.13809539090259104,0.20761027964681444,3,0,0,0,0.009615381926002003
CAHPF,tb_607_608#0,bo_604#0,604,607,608,2025-04-21 00:00:00,602,2,2.0,1.7753236862147754,20,1,2.5113516367476243,10,0.24775010321034582,0.03669721399350012,0.7939950917397592,0.23809529855857914,0.16222069692860241,1,0,0,1,0.009615381926002003
CANG,tb_324_333#0,bo_317#0,317,324,333,2024-03-04 00:00:00,306,4,1.0,2.0753397013318984,0,4,7.847482852335965,310,0.4403271197217978,0.17553188143514598,3.7472132526671453,0.47899167610590565,0.10581609321758137,0,0,0,10,0.0792682480060356
CAPR,tb_335_337#0,bo_332#0,332,335,337,2024-03-19 00:00:00,328,2,4.0,1.0923785266457682,61,2,2.888340841511505,115,0.35144567652475994,0.07617724790586257,1.5649636647584613,0.22420637360986362,0.06435943373594648,0,3,0,0,0.0
CAPR,tb_344_349#0,bo_337#0,337,344,349,2024-04-02 00:00:00,328,4,4.0,1.5838467631249586,61,3,3.608353106925701,130,0.4263081112740194,0.059065974283413,1.0086608577320468,0.3650793981179692,0.02156238006383515,0,6,0,0,0.07267441739579548
CARV,tb_671#0,bo_668#0,668,671,671,2025-07-23 00:00:00,662,4,1.0,6.395173176123803,243,8,6.395173176123803,410,0.1421131183735467,0.20000002980232195,4.503455502411282,0.43646408112027757,0.4980544765130326,0,1,0,0,0.06884060068006309
CATO,tb_699_719#0,bo_694#0,694,699,719,2025-09-02 00:00:00,692,2,2.0,2.378443623970463,50,2,59.81217611122815,103,0.236506879314275,0.09230770520607644,1.775847186820477,0.4295774878454792,0.07059149165134959,0,7,0,14,0.027093570602495502
CATO,tb_702_716#0,bo_699#0,699,702,716,2025-09-05 00:00:00,692,3,5.0,2.1942943956785954,50,3,59.81217611122815,174,0.23555599303088887,0.06666665299391689,1.3160350487830306,0.5316901535558411,0.05165093392954992,0,4,0,11,0.029885084434708442
CATX,tb_349_350#0,bo_344#0,344,349,350,2024-04-09 00:00:00,337,2,7.0,2.44035917791041,13,2,2.5616719947867446,8,1.0204791184401878,0.09375,1.4698977890824112,0.21666669845581055,0.24441853868009045,0,0,0,2,0.013888876011341837
CBAN,tb_418#0,bo_415#0,415,418,418,2024-07-18 00:00:00,413,2,2.0,2.418181818181818,0,1,2.418181818181818,115,0.3487041471936289,0.023775210445619484,0.8897276037059493,0.06971166468044743,0.15750917543453258,1,0,0,0,0.0036496131481143492
CBAN,tb_423#0,bo_416#0,416,423,423,2024-07-25 00:00:00,413,3,1.0,3.295656235404017,0,2,3.295656235404017,141,0.3446144946925012,0.02573017264356723,1.0094116449740762,0.09375014732052223,0.13677710906881368,1,0,0,0,0.00732596322794802
CBAT,tb_386#0,bo_383#0,383,386,386,2024-05-31 00:00:00,375,2,8.0,10.679671147746154,90,2,10.679671147746154,238,0.08938362849463868,0.08484847740474581,1.566282193425193,0.22881365435386192,0.2682926474689795,0,1,0,0,0.0
CBL,tb_417_427#0,bo_414#0,414,417,427,2024-07-17 00:00:00,414,1,,0.8447153890160184,0,1,0.8447153890160184,373,0.4192823597402007,0.014800808020911313,0.8049145356897607,0.018017918000479805,0.056401362188044146,0,0,0,11,0.0
CBL,tb_421_427#0,bo_417#0,417,421,427,2024-07-23 00:00:00,414,2,3.0,1.0446999857813166,0,2,1.2607865869972354,406,0.454212850789946,0.01630012709427574,0.8192127245777455,0.06879587563581202,0.05594299472660978,0,0,0,7,0.02183900348415048
CBLL,tb_287#0,bo_280#0,280,287,287,2025-12-04 00:00:00,279,2,1.0,3.106496300991196,106,2,3.7750752284613425,78,0.6860756573314389,0.07379558501682419,2.0741157633084724,0.17375365292562317,0.27049610487529274,1,0,0,0,0.02536026077138014
CBUS,tb_340_349#0,bo_333#0,333,340,349,2024-03-26 00:00:00,328,2,5.0,2.099238854657485,55,2,2.099238854657485,45,1.0666460075831936,0.09749785155857864,2.118791251094207,0.095675700419658,0.040299614252834216,0,7,0,3,0.09011204674109569
CBUS,tb_340_349#1,bo_334#0,334,340,349,2024-03-26 00:00:00,328,3,1.0,1.169884740419663,55,2,2.099238854657485,46,1.1618855512222708,0.09749785155857864,1.9451143243018898,0.15189186302391255,0.040299614252834216,0,7,0,3,0.09011204674109569
CCCC,tb_322_331#0,bo_319#0,319,322,331,2024-02-29 00:00:00,317,2,2.0,0.32346184518937987,47,4,0.4614474684255608,279,0.7522047918760505,0.07036061554854853,1.06354040731329,0.31172416950094295,0.06017694192622995,0,10,0,0,0.0
CCEL,tb_341_352#0,bo_338#0,338,341,352,2024-03-27 00:00:00,338,1,11.0,2.4599519423307967,11,2,2.4599519423307967,53,0.4284139930824401,0.05405411738324432,0.9383697372372022,0.06125829960437712,0.27308636479222176,1,0,0,11,0.004975167976182756
CCEL,tb_500_501#0,bo_497#0,497,500,501,2024-11-12 00:00:00,491,2,6.0,4.354470513633482,129,3,50.066098081023455,75,0.4528188885276438,0.06150582236860742,1.1702748005566854,0.4312715013911901,0.012862552843320385,0,0,0,2,0.0
CCL,tb_462_465#0,bo_459#0,459,462,465,2024-09-19 00:00:00,459,1,43.0,0.9699128695296927,43,1,0.9699128695296927,13,0.6031082982964346,0.019483882903858465,0.6037841592022994,0.033024245311608524,0.32779966040680913,4,0,0,0,0.0
CCL,tb_501_521#0,bo_496#0,496,501,521,2024-11-13 00:00:00,489,2,7.0,1.7626926607373186,13,1,1.7626926607373186,16,0.7136824732473258,0.020539679035396254,0.7033019894229613,0.15877559982275335,0.09788848505637275,0,4,0,17,0.022698985849726277
CCO,tb_416_417#0,bo_413#0,413,416,417,2024-07-16 00:00:00,413,1,94.0,1.6786032469710688,94,1,1.6786032469710688,41,0.058015483858911546,0.053191502178454655,1.7236781836560908,0.07006362510881647,0.00013975146881239908,0,2,0,0,0.0
CCO,tb_714_725#0,bo_711#0,711,714,725,2025-09-23 00:00:00,703,2,8.0,1.5975268523861144,10,2,2.389836174345546,9,0.06950047740913612,0.06211181549896973,1.4388393802416168,0.10606059100892873,0.35838989114048525,9,0,0,3,0.041095931795304914
CCO,tb_737_740#0,bo_732#0,732,737,740,2025-10-24 00:00:00,732,1,14.0,6.179587941971951,14,2,6.179587941971951,235,0.07735542632065602,0.06896551116650461,1.8098276016804966,0.19718316835298855,0.12919108354212527,0,0,0,4,0.03124997089616889
CCO,tb_736_740#0,bo_733#0,733,736,740,2025-10-23 00:00:00,732,2,1.0,4.311973535749028,14,3,6.179587941971951,272,0.10968717953987848,0.05128206225463519,0.9116837925940228,0.3239436986261466,0.13023457423885945,0,0,0,5,0.03124997089616889
CCO,tb_738_740#0,bo_735#0,735,738,740,2025-10-27 00:00:00,732,3,2.0,1.1516134889977876,14,4,6.179587941971951,319,0.11473026874830328,0.024630518729541365,0.43580436847031806,0.3521126866979134,0.14210401324970437,0,0,0,3,0.03124997089616889
CCSI,tb_690#0,bo_685#0,685,690,690,2025-08-19 00:00:00,684,2,1.0,1.5284615706106073,134,2,1.5715949877211761,96,1.0373849234040182,0.041403945904516674,1.0825289301479641,0.07592279590425677,0.1518575281463581,0,0,0,1,0.03535165583540363
CD,tb_704#0,bo_697#0,697,704,704,2025-09-09 00:00:00,694,2,3.0,0.27147035203586284,26,2,0.27147035203586284,28,0.5418254172843194,0.1428957746871474,1.948966811398672,0.3157894584433043,4.431314706256688,1,0,0,0,0.2318435590486912
CD,tb_708_709#0,bo_705#0,705,708,709,2025-09-15 00:00:00,694,3,8.0,0.338095574471091,26,5,0.5507581847919496,147,0.7035986673030584,0.07238189351298537,0.8556017293476953,0.6578946326959128,3.216688211192782,2,0,0,0,0.09768006775163525
